;;;ML VELHA;;ML NOVA;;;;B2B - 1;B2B - 2;B2B - 3
;;100%;100%;95%;100%;95%;;B2C;15%;20%;30%
SKU;Descrição do Produto;Preço VTEX;Premium;Clássico;Premium;Clássico;Maior Preço;Menor Preço;Desconto;Desconto;Desconto
SPAARR2982N;Luvas Automobilismo SFI SPEC. 3.3/5 - Reembalado; R$ 530.955,00 ;  ;  ; R$ 558,90 ;  ; R$ 530.955,00 ; R$ 558,90 ; R$ 475,07 ; R$ 447,12 ; R$ 391,23 
SPAARR2983N;Botas De Borracha Para Cães / Pets Azul 11 Unidades Medium;  ;  ;  ; R$ 1.000.000,00 ;  ; R$ 1.000.000,00 ; R$ 1.000.000,00 ; R$ 850.000,00 ; R$ 800.000,00 ; R$ 700.000,00 
SPAARR2984N;Válvula de alívio / Blow off para Audi A1 1.4 TFSI Sport 185cv - Reembalado; R$ 74.955,00 ;  ;  ; R$ 78,90 ;  ; R$ 74.955,00 ; R$ 78,90 ; R$ 67,07 ; R$ 63,12 ; R$ 55,23 
SPAARR2985N;Suplemento Alimentar Cães Food Dog Fit Fibra Botupharma 100g;  ;  ;  ; R$ 1.000.000.000,00 ;  ; R$ 1.000.000.000,00 ; R$ 1.000.000.000,00 ; R$ 850.000.000,00 ; R$ 800.000.000,00 ; R$ 700.000.000,00 
SPAARR2986N;Pistões Forjados VW AP 82mm Côncavo + Pinos e Travas - No Estado; R$ 1.146.555,00 ;  ;  ;  ;  ; R$ 1.146.555,00 ; R$ 1.146.555,00 ; R$ 974.571,75 ; R$ 917.244,00 ; R$ 802.588,50 
SPAARR2987N;Manômetro de Pressão de Óleo 10 Bar 52mm - No Estado; R$ 74.955,00 ;  ;  ; R$ 78,90 ;  ; R$ 74.955,00 ; R$ 78,90 ; R$ 67,07 ; R$ 63,12 ; R$ 55,23 
SPAARR2988N;Filtro De Ar Esportivo Inbox BMW 116i 118i 320i 328i 420i M125i 2.0 Turbo - Reembalado; R$ 246.905,00 ;  ;  ; R$ 259,90 ;  ; R$ 246.905,00 ; R$ 259,90 ; R$ 220,92 ; R$ 207,92 ; R$ 181,93 
SPAARR2989N;Filtro De Ar Esportivo Inbox 2.0 TSI / TFSI Jetta / Fusca / Tiguan / Passat / A3 / Q3 / TT - Reembalado; R$ 215.555,00 ;  ;  ; R$ 226,90 ;  ; R$ 215.555,00 ; R$ 226,90 ; R$ 192,87 ; R$ 181,52 ; R$ 158,83 
SPAARR2990N;Filtro De Ar Esportivo Inbox 1.8 2.0 TFSI Golf GTI/Jetta GLI/A3/S3/TT - Reembalado; R$ 246.905,00 ;  ;  ; R$ 259,90 ;  ; R$ 246.905,00 ; R$ 259,90 ; R$ 220,92 ; R$ 207,92 ; R$ 181,93 
SPAARR2992N;Coletor de Escape Turbo Pulsativo  Farol T3 Volkswagen AP 8V - No estado; R$ 591.755,00 ;  ;  ;  ; R$ 591,76 ; R$ 591.755,00 ; R$ 591,76 ; R$ 503,00 ; R$ 473,41 ; R$ 414,23 
SPAARR2993N;Coletor de Escape Turbo Pulsativo  Farol T3 Volkswagen AP 8V - No estado; R$ 689.605,00 ;  ;  ; R$ 725,90 ; R$ 689,60 ; R$ 689.605,00 ; R$ 689,60 ; R$ 586,16 ; R$ 551,68 ; R$ 482,72 
SPAARR2994N;"Filtro de ar para respiro de óleo (blowby)  2"" externo prata - No estado"; R$ 34.105,00 ;  ;  ; R$ 35,90 ;  ; R$ 34.105,00 ; R$ 35,90 ; R$ 30,52 ; R$ 28,72 ; R$ 25,13 
SPAARR2995N;Mangueira 6AN Tipo Aeroquip com Malha de Inox 65cm  - OUTLET; R$ 55.955,00 ;  ;  ; R$ 58,90 ;  ; R$ 55.955,00 ; R$ 58,90 ; R$ 50,07 ; R$ 47,12 ; R$ 41,23 
SPAARR2996N;Saída de escape 3' POL 30cm com manta térmica; R$ 147.155,00 ;  ;  ; R$ 154,90 ; R$ 147,16 ; R$ 147.155,00 ; R$ 147,16 ; R$ 125,09 ; R$ 117,73 ; R$ 103,01 
SPAARR2997N;Coletor de escape para turbo VW EA 111 longitudinal - T2 - Outlet; R$ 419.805,00 ;  ;  ; R$ 441,90 ;  ; R$ 419.805,00 ; R$ 441,90 ; R$ 375,62 ; R$ 353,52 ; R$ 309,33 
SPAARR2998N;"Tubo de pressurização em aluminio fundido 2"" 90 graus - No estado"; R$ 73.055,00 ;  ;  ; R$ 76,90 ;  ; R$ 73.055,00 ; R$ 76,90 ; R$ 65,37 ; R$ 61,52 ; R$ 53,83 
SPAARR2999N;Kit conexões 6AN + mangueiras - No estado; R$ 289.655,00 ;  ;  ;  ;  ; R$ 289.655,00 ; R$ 289.655,00 ; R$ 246.206,75 ; R$ 231.724,00 ; R$ 202.758,50 
SPAARR3000N;Mangueira 8AN malha inox 5 metros e 15cm - No estado; R$ 289.655,00 ;  ;  ;  ; R$ 289,66 ; R$ 289.655,00 ; R$ 289,66 ; R$ 246,21 ; R$ 231,73 ; R$ 202,76 
SPAARR3001N;Mangueira multiuso 3/16 5mm 6 metros e 35cm; R$ 162.355,00 ;  ;  ; R$ 170,90 ;  ; R$ 162.355,00 ; R$ 170,90 ; R$ 145,27 ; R$ 136,72 ; R$ 119,63 
SPAARR3002N;Livro Supercharged by Corky Bell - No estado; R$ 74.955,00 ;  ;  ; R$ 78,90 ;  ; R$ 74.955,00 ; R$ 78,90 ; R$ 67,07 ; R$ 63,12 ; R$ 55,23 
SPAARR3003N;Livro design de escape & intake - no estado; R$ 74.955,00 ;  ;  ; R$ 78,90 ;  ; R$ 74.955,00 ; R$ 78,90 ; R$ 67,07 ; R$ 63,12 ; R$ 55,23 
SPAARR3004N;Livro engine testing teoria e pratica; R$ 73.055,00 ;  ;  ;  ; R$ 73,06 ; R$ 73.055,00 ; R$ 73,06 ; R$ 62,10 ; R$ 58,45 ; R$ 51,14 
SPAARR3005N;Livro SpeedPro Series DES HAMMILL  - No estado; R$ 74.955,00 ;  ;  ; R$ 78,90 ;  ; R$ 74.955,00 ; R$ 78,90 ; R$ 67,07 ; R$ 63,12 ; R$ 55,23 
SPAARR3006N;La categoria espectaculo fotografias; R$ 74.955,00 ;  ;  ; R$ 78,90 ;  ; R$ 74.955,00 ; R$ 78,90 ; R$ 67,07 ; R$ 63,12 ; R$ 55,23 
SPAARR3007N;Válvula Blow Off Spacer Chevrolet Onix Turbo 1.0L /Tracker Turbo 1.0L e 1.2L - Blue Series; R$ 73.055,00 ;  ;  ;  ;  ; R$ 73.055,00 ; R$ 73.055,00 ; R$ 62.096,75 ; R$ 58.444,00 ; R$ 51.138,50 
SPAARR3008N;Válvula Blow Off Spacer Fiat/Jeep 1.3 GSE Turbo T270 - Blue SerieS; R$ 73.055,00 ;  ;  ;  ;  ; R$ 73.055,00 ; R$ 73.055,00 ; R$ 62.096,75 ; R$ 58.444,00 ; R$ 51.138,50 
SPAARR3009N;Coletor de escape para turbo Fiat Fivetech V2 T3 - Outlet; R$ 800.755,00 ;  ;  ; R$ 842,90 ;  ; R$ 800.755,00 ; R$ 842,90 ; R$ 716,47 ; R$ 674,32 ; R$ 590,03 
SPAARR3010N;CABO DE VELA DE  SILICONE 10.4MM; R$ 141.455,00 ;  ;  ; R$ 148,90 ; R$ 141,46 ; R$ 141.455,00 ; R$ 141,46 ; R$ 120,24 ; R$ 113,17 ; R$ 99,02 
SPAARR3011N;CABO DE SILICONE OPALA 6CIL Amarelo/Vermelho; R$ 110.105,00 ;  ;  ; R$ 115,90 ;  ; R$ 110.105,00 ; R$ 115,90 ; R$ 98,52 ; R$ 92,72 ; R$ 81,13 
SPAARR3012N;Prisioneiros de Cabeçote Forjados para VW/Audi 1.8 20V 125mm (10 unidades) No Estado (SPAARR3012N); R$ 530.955,00 ;  ;  ; R$ 558,90 ; R$ 530,95 ; R$ 530.955,00 ; R$ 530,95 ; R$ 451,31 ; R$ 424,76 ; R$ 371,67 
SPAARR3013N;Prisioneiro de cabeçote 136mm VW AP 97 em diante; R$ 279.205,00 ;  ;  ;  ;  ; R$ 279.205,00 ; R$ 279.205,00 ; R$ 237.324,25 ; R$ 223.364,00 ; R$ 195.443,50 
SPAARR3014N;kit incompleto dosador de Combustível 1:1 para motores injetados em alumínio billet; R$ 425.505,00 ;  ;  ; R$ 447,90 ;  ; R$ 425.505,00 ; R$ 447,90 ; R$ 380,72 ; R$ 358,32 ; R$ 313,53 
SPAARR3015N;Suporte De Tv Articulado De Parede ELG A02v4n, Função Avanço E Recuo, Telas De 26  A 75 , Giro Horizontal De Até 90°, Preto;  ;  ;  ; R$ 1.000.000,00 ;  ; R$ 1.000.000,00 ; R$ 1.000.000,00 ; R$ 850.000,00 ; R$ 800.000,00 ; R$ 700.000,00 
SPAARR3016N;Castanha Porca Excêntrica P Cambagem F250, F350, F1000 92-98; R$ 31.255,00 ;  ;  ;  ;  ; R$ 31.255,00 ; R$ 31.255,00 ; R$ 26.566,75 ; R$ 25.004,00 ; R$ 21.878,50 
SPAARR3017N;Par de válvulas (adm + esc) de cabeçote Manley Small Block Chevy; R$ 162.355,00 ;  ;  ; R$ 170,90 ;  ; R$ 162.355,00 ; R$ 170,90 ; R$ 145,27 ; R$ 136,72 ; R$ 119,63 
SPAARR3018N;BOCAL / RESPIRO DO OLEO; R$ 147.155,00 ;  ;  ;  ;  ; R$ 147.155,00 ; R$ 147.155,00 ; R$ 125.081,75 ; R$ 117.724,00 ; R$ 103.008,50 
SPAARR3019N;Trava De Capo Universal Aerocatch Esportiva Com Chave; R$ 172.805,00 ;  ;  ; R$ 181,90 ;  ; R$ 172.805,00 ; R$ 181,90 ; R$ 154,62 ; R$ 145,52 ; R$ 127,33 
SPAARR3020N;Downpipe Inox 304 3,0 Pol. Honda Civic G10 1.5 Turbo 2017+; R$ 847.305,00 ;  ;  ; R$ 891,90 ;  ; R$ 847.305,00 ; R$ 891,90 ; R$ 758,12 ; R$ 713,52 ; R$ 624,33 
SPAARR3021N;Downpipe Onix 1.0 Turbo Inox 409 Nova Racing - OUTLET; R$ 847.305,00 ;  ;  ; R$ 891,90 ;  ; R$ 847.305,00 ; R$ 891,90 ; R$ 758,12 ; R$ 713,52 ; R$ 624,33 
SPAARR3022N;Filtro de combustível lavável universal - Conexões 6AN; R$ 215.555,00 ;  ;  ; R$ 226,90 ;  ; R$ 215.555,00 ; R$ 226,90 ; R$ 192,87 ; R$ 181,52 ; R$ 158,83 
SPAARR3024N;Tequila Mexicana Añejo 1800 750 Ml;  ;  ;  ; R$ 309,90 ;  ; R$ 309,90 ; R$ 309,90 ; R$ 263,42 ; R$ 247,92 ; R$ 216,93 
SPAARR3025N;Licor Pisco Mistral 750 Ml (gran Pisco) Outlet;  ;  ;  ; R$ 166,90 ;  ; R$ 166,90 ; R$ 166,90 ; R$ 141,87 ; R$ 133,52 ; R$ 116,83 
SPAARR3026N;Licor De Anis Da Madeira Escarchado 1 Lt Importado;  ;  ;  ; R$ 1.000.000,00 ;  ; R$ 1.000.000,00 ; R$ 1.000.000,00 ; R$ 850.000,00 ; R$ 800.000,00 ; R$ 700.000,00 
SPAARR3027N;Par Suporte de instrumento 52mm giratório 360° SPA modelo Orbital - Preto; R$ 31.255,00 ;  ;  ; R$ 32,90 ;  ; R$ 31.255,00 ; R$ 32,90 ; R$ 27,97 ; R$ 26,32 ; R$ 23,03 
SPAARR3028N;Blow off  / Prioridade para carros turbo original de fábrica  - No estado; R$ 129.105,00 ;  ;  ; R$ 135,90 ;  ; R$ 129.105,00 ; R$ 135,90 ; R$ 115,52 ; R$ 108,72 ; R$ 95,13 
SPAARR3029N;Conexão blow off XS em aço carbono + Blow Off XS 50mm - No estado; R$ 446.405,00 ;  ;  ; R$ 469,90 ;  ; R$ 446.405,00 ; R$ 469,90 ; R$ 399,42 ; R$ 375,92 ; R$ 328,93 
SPAARR3030N;Filtro De Ar Esportivo Cônico de 82mm - No estado; R$ 49.305,00 ;  ;  ; R$ 51,90 ; R$ 49,31 ; R$ 49.305,00 ; R$ 49,31 ; R$ 41,91 ; R$ 39,45 ; R$ 34,52 
SPAARR3031N;Coletor de escape para turbo GM Chevette / Chevy 500 / Marajó - No estado; R$ 192.755,00 ;  ;  ; R$ 199,90 ;  ; R$ 192.755,00 ; R$ 199,90 ; R$ 169,92 ; R$ 159,92 ; R$ 139,93 
SPAARR3032N;Comando de válvulas billet VW AP 8V 279°A / 268°E para turbo tucho hidráulico/mecânico  - No estado; R$ 464.455,00 ;  ;  ;  ;  ; R$ 464.455,00 ; R$ 464.455,00 ; R$ 394.786,75 ; R$ 371.564,00 ; R$ 325.118,50 
SPAARR3033N;Wastegate MCSi SR2 Booster - No estado; R$ 320.055,00 ;  ;  ; R$ 336,90 ; R$ 320,05 ; R$ 320.055,00 ; R$ 320,05 ; R$ 272,04 ; R$ 256,04 ; R$ 224,04 
SPAARR3034N;Dosador de combustível HPC Billet V3 motores carburados; R$ 373.255,00 ;  ;  ; R$ 392,90 ;  ; R$ 373.255,00 ; R$ 392,90 ; R$ 333,97 ; R$ 314,32 ; R$ 275,03 
SPAARR3035N;Coletor de admissão plenum para BMW E36 6 cilindros 323 / 325 / 328 (motores M50/M52); R$ 3.141.555,00 ;  ;  ; R$ 3.306,90 ; R$ 3.141,56 ; R$ 3.141.555,00 ; R$ 3.141,56 ; R$ 2.670,33 ; R$ 2.513,25 ; R$ 2.199,09 
SPAARR3036N;BUJAO DE CARTER MAGNETICO PARA FUSCA  EMPI; R$ 30.305,00 ;  ;  ;  ; R$ 30,30 ; R$ 30.305,00 ; R$ 30,30 ; R$ 25,76 ; R$ 24,24 ; R$ 21,21 
SPAARR3036NERRO;Parafuso Bujão Magnético Cárter Óleo Vw Ar Fusca Kombi Empi;  ;  ;  ; R$ 1.000.000,00 ;  ; R$ 1.000.000,00 ; R$ 1.000.000,00 ; R$ 850.000,00 ; R$ 800.000,00 ; R$ 700.000,00 
SPAARR3037N;Rotor do compressor SPA 500 46,75mm (Turbo C); R$ 120.555,00 ;  ;  ; R$ 126,90 ;  ; R$ 120.555,00 ; R$ 126,90 ; R$ 107,87 ; R$ 101,52 ; R$ 88,83 
SPAARR3038N;CONEXÃO 6AN + DOSADOR - No estado; R$ 267.805,00 ;  ;  ; R$ 281,90 ;  ; R$ 267.805,00 ; R$ 281,90 ; R$ 239,62 ; R$ 225,52 ; R$ 197,33 
SPAARR3039N;Conjunto rotativo upgrade TJET; R$ 951.805,00 ;  ;  ; R$ 1.001,90 ;  ; R$ 951.805,00 ; R$ 1.001,90 ; R$ 851,62 ; R$ 801,52 ; R$ 701,33 
SPAARR3040N;Turbina .48 T25 Master Power R384 - sem refluxo eixo 42,7mm rotor 38mm caixa quente .35 c/ válvula de alívio incorporada  - No estado; R$ 2.381.555,00 ;  ;  ; R$ 2.506,90 ; R$ 2.381,56 ; R$ 2.381.555,00 ; R$ 2.381,56 ; R$ 2.024,33 ; R$ 1.905,25 ; R$ 1.667,09 
SPAARR3041N;Coletor de escape para turbo VW AP 8V Pulsativo para baixo - T3 - Outlet; R$ 415.055,00 ;  ;  ; R$ 436,90 ;  ; R$ 415.055,00 ; R$ 436,90 ; R$ 371,37 ; R$ 349,52 ; R$ 305,83 
SPAARR3042N;Coletor de Escape Turbo Pulsativo Farol T3 Volkswagen AP 8V - Outlet; R$ 800.755,00 ;  ;  ; R$ 842,90 ;  ; R$ 800.755,00 ; R$ 842,90 ; R$ 716,47 ; R$ 674,32 ; R$ 590,03 
SPAARR3043N;Coletor de Admissão para Chevette Injetado Tipo PlenumTBI Para Frente 4 Bicos - Preto - Outlet; R$ 1.507.555,00 ;  ;  ; R$ 1.586,90 ;  ; R$ 1.507.555,00 ; R$ 1.586,90 ; R$ 1.348,87 ; R$ 1.269,52 ; R$ 1.110,83 
SPAARR3044N;Chave Geral Automotiva Universal - Spa Turbo - Outlet; R$ 84.455,00 ;  ;  ; R$ 91,00 ;  ; R$ 84.455,00 ; R$ 91,00 ; R$ 77,35 ; R$ 72,80 ; R$ 63,70 
SPAARR3045N;Jogo de Pinos de Pistão para VW AP - Para pistão original (57X20mm) Outlet; R$ 171.855,00 ;  ;  ; R$ 180,90 ;  ; R$ 171.855,00 ; R$ 180,90 ; R$ 153,77 ; R$ 144,72 ; R$ 126,63 
SPAARR3046N;Coletor de escape para turbo Fiat Fiasa - T3 - Outlet; R$ 470.155,00 ;  ;  ; R$ 494,90 ;  ; R$ 470.155,00 ; R$ 494,90 ; R$ 420,67 ; R$ 395,92 ; R$ 346,43 
SPAARR3053N;Manga de Eixo Deslocada VW Fusca e Derivados - Suspensão Embuchamento  5 Furos - Freio a tambor - Outlet; R$ 810.255,00 ;  ;  ; R$ 852,90 ;  ; R$ 810.255,00 ; R$ 852,90 ; R$ 724,97 ; R$ 682,32 ; R$ 597,03 
SPAARR3054N;COLETOR DE ESCAPE PARA TURBO MOTOR GM FAMÍLIA 1 8V - GM CORSA/CELTA/PRISMA/MONTANA/MERIVA 1.0 E 1.4 T2 - Outlet; R$ 412.205,00 ;  ;  ; R$ 433,90 ;  ; R$ 412.205,00 ; R$ 433,90 ; R$ 368,82 ; R$ 347,12 ; R$ 303,73 
SPAARR3055N;Sensor de Borboleta GM/ Fiat/ Peugeot/ Citroen - Outlet; R$ 121.505,00 ;  ;  ; R$ 127,90 ;  ; R$ 121.505,00 ; R$ 127,90 ; R$ 108,72 ; R$ 102,32 ; R$ 89,53 
SPAARR3056N;Maçaneta esportiva interna de porta para Fusca / Kombi / Brasília / TL - Unitário - Outlet; R$ 74.955,00 ;  ;  ; R$ 78,90 ;  ; R$ 74.955,00 ; R$ 78,90 ; R$ 67,07 ; R$ 63,12 ; R$ 55,23 
SPAARR3057N;Coletor de Admissão para Chevette Injetado Tipo Plenum TBI PARA FRENTE 4 Bicos Preto  - Outlet; R$ 1.435.355,00 ;  ;  ;  ;  ; R$ 1.435.355,00 ; R$ 1.435.355,00 ; R$ 1.220.051,75 ; R$ 1.148.284,00 ; R$ 1.004.748,50 
SPAARR3058N;     Roda Para Cadeira De Rodas Vanzetti (1 Unidade) Outlet;  ;  ;  ; R$ 148,90 ;  ; R$ 148,90 ; R$ 148,90 ; R$ 126,57 ; R$ 119,12 ; R$ 104,23 
SPAARR3059N;Coletor de Admissão Plenum em Alumínio para Motores VW/ Audi 2.0 TSi 200cv (até 2013) Outlet; R$ 1.599,90 ;  ;  ; R$ 1.679,90 ;  ; R$ 1.679,90 ; R$ 1.599,90 ; R$ 1.359,92 ; R$ 1.279,92 ; R$ 1.119,93 
SPAARR3060N;Coletor de escapamento 4x1 em aço inox polido para GM Vectra/Astra 16V - Outlet; R$ 857.755,00 ;  ;  ;  ;  ; R$ 857.755,00 ; R$ 857.755,00 ; R$ 729.091,75 ; R$ 686.204,00 ; R$ 600.428,50 
SPAARR3061N;Válvula Blow Off Spacer BMW 320i 328i 520i 525i - N20 / N55 - Red Series - Outlet; R$ 136,90 ;  ;  ; R$ 143,90 ;  ; R$ 143,90 ; R$ 136,90 ; R$ 116,37 ; R$ 109,52 ; R$ 95,83 
SPAARR3062N;Tampa de Válvulas para Motor VW 2.5 5 Cilindros 07K em Alumínio Fundido - Outlet; R$ 1.689,90 ;  ;  ; R$ 1.774,90 ;  ; R$ 1.774,90 ; R$ 1.689,90 ; R$ 1.436,42 ; R$ 1.351,92 ; R$ 1.182,93 
SPAARR3063N;Coletor de escape para turbo VW EA 111 VW Golf IV / Audi A3 - T2 - Outlet; R$ 450.205,00 ;  ;  ;  ;  ; R$ 450.205,00 ; R$ 450.205,00 ; R$ 382.674,25 ; R$ 360.164,00 ; R$ 315.143,50 
SPAARR3064N;Bujão carter magnético SPA - Outlet; R$ 46,90 ;  ;  ; R$ 49,90 ;  ; R$ 49,90 ; R$ 46,90 ; R$ 39,87 ; R$ 37,52 ; R$ 32,83 
SPAARR549LL;"Dobradora de Turbos Manual marca Farex de 5/8"" até 1 1/4"""; R$ 1.000.000,00 ;  ;  ;  ;  ; R$ 1.000.000,00 ; R$ 1.000.000,00 ; R$ 850.000,00 ; R$ 800.000,00 ; R$ 700.000,00 
SPAARR550LL;Serra mecânica para corte de alumínio marca Chinellato; R$ 288.705,00 ;  ;  ;  ;  ; R$ 288.705,00 ; R$ 288.705,00 ; R$ 245.399,25 ; R$ 230.964,00 ; R$ 202.093,50 
SPAARR551LL;Revistas diversas - 41 unidades; R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
SPAARR559LL;Driver Peak & Hold de 1A TechRace; R$ 99.655,00 ;  ;  ;  ;  ; R$ 99.655,00 ; R$ 99.655,00 ; R$ 84.706,75 ; R$ 79.724,00 ; R$ 69.758,50 
SPAARR562LL;Suporte de parede com formato de frente de Fórmula 1; R$ 51.205,00 ;  ;  ;  ;  ; R$ 51.205,00 ; R$ 51.205,00 ; R$ 43.524,25 ; R$ 40.964,00 ; R$ 35.843,50 
SPAARR571LL;Coletor para Nissan 350Z em aço inox para turbo T25 - 1 unidade; R$ 336.205,00 ;  ;  ;  ;  ; R$ 336.205,00 ; R$ 336.205,00 ; R$ 285.774,25 ; R$ 268.964,00 ; R$ 235.343,50 
SPAARR574LL;Abraçadeiras de pressão em aço - Lote com 2.690 unidades; R$ 288.705,00 ;  ;  ;  ;  ; R$ 288.705,00 ; R$ 288.705,00 ; R$ 245.399,25 ; R$ 230.964,00 ; R$ 202.093,50 
SPAARR575LL;Carcaças frias e flanges - Lote com 5 unidades; R$ 146.205,00 ;  ;  ;  ;  ; R$ 146.205,00 ; R$ 146.205,00 ; R$ 124.274,25 ; R$ 116.964,00 ; R$ 102.343,50 
SPAARR576LL;Coletor tubular para Honda Civic D17 aço carbono bicromatizado para turbina T25 - Pouco uso, no estado; R$ 1.000.000,00 ;  ;  ;  ;  ; R$ 1.000.000,00 ; R$ 1.000.000,00 ; R$ 850.000,00 ; R$ 800.000,00 ; R$ 700.000,00 
SPAARR581LL;Asas laterais para aerofólio em fibra de carbono (Lote com 2 unidades); R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
SPAARR582LL;Adesivos de Tuning marca SPA que simulam entrada/saída de ar - Lote com 1 kit; R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
SPAARR584LL;Capas de acabamento para paralama cor preto com Led -  Lote com 2 unidades; R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
SPAARR586LL;Porta moedas para painel automotivo marca 3M; R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
SPAARR588LL;Correias dentadas - Lote com 3 unidades - 2 para caminhão Mercedes / 1 linha GM; R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
SPAARR590LL;Bandeja de suspensão dianteira inferior Linha VW Gol sem buchas; R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
SPAARR591LL;Jogo de juntas de escape para Linha G.M. Corsa 1.0 16V; R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
SPAARR597LL;Adaptador de turbina de ferro  44mm flangeado - Unitário; R$ 156.655,00 ;  ;  ;  ;  ; R$ 156.655,00 ; R$ 156.655,00 ; R$ 133.156,75 ; R$ 125.324,00 ; R$ 109.658,50 
SPAARR598LL;Volante esportivo - sem cubo; R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
SPAARR602LL;Máquina de corte Plasma marca White Martins modelo Smart Cut 75  380/440/220 trifásico; R$ 4.734.705,00 ;  ;  ;  ;  ; R$ 4.734.705,00 ; R$ 4.734.705,00 ; R$ 4.024.499,25 ; R$ 3.787.764,00 ; R$ 3.314.293,50 
SPAARR610LL;Conjunto Coxim dianteiro do motor VW AP; R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
SPAARR612LL;Carcaça quente para turbina Toyota; R$ 118.655,00 ;  ;  ;  ;  ; R$ 118.655,00 ; R$ 118.655,00 ; R$ 100.856,75 ; R$ 94.924,00 ; R$ 83.058,50 
SPAARR613LL;"Tubo de alumínio polido 90° 2 1/4"" x 15cm x 15cm"; R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
SPAARR617LL;"Tubo de alumínio polido 45° 1 1/2"" x 15cm x 15cm"; R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
SPAARR618LL;"Tubo de alumínio polido 90° 1"" x 15cm x 15cm"; R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
SPAARR619LL;"Tubo de alumínio polido 135° 1"" x 15cm x 15cm"; R$ 37.905,00 ;  ;  ;  ;  ; R$ 37.905,00 ; R$ 37.905,00 ; R$ 32.219,25 ; R$ 30.324,00 ; R$ 26.533,50 
SPAARR625LL;Biela sem uso - Moente: 56,5mm /  Pino: 23,5mm / Entre centros: 154,8mm; R$ 1.000.000,00 ;  ;  ;  ;  ; R$ 1.000.000,00 ; R$ 1.000.000,00 ; R$ 850.000,00 ; R$ 800.000,00 ; R$ 700.000,00 
SPAARR630LL;Turbina de geometria variável Eixo: 40/43mm Rotor: 36/49mm - Lote com 01 conjunto; R$ 402.705,00 ;  ;  ;  ;  ; R$ 402.705,00 ; R$ 402.705,00 ; R$ 342.299,25 ; R$ 322.164,00 ; R$ 281.893,50 
SPAARR631LL;Kit Reparo de turbina S400 Bullseye/ BorgWarner; R$ 1.000.000,00 ;  ;  ;  ;  ; R$ 1.000.000,00 ; R$ 1.000.000,00 ; R$ 850.000,00 ; R$ 800.000,00 ; R$ 700.000,00 
SPAARR632LL;Kit reparo de turbina Garrett GT42; R$ 51.205,00 ;  ;  ;  ;  ; R$ 51.205,00 ; R$ 51.205,00 ; R$ 43.524,25 ; R$ 40.964,00 ; R$ 35.843,50 
SPAARR634LL;Juntas de amianto para Wastegate - Lote com 778 unidades; R$ 146.205,00 ;  ;  ;  ;  ; R$ 146.205,00 ; R$ 146.205,00 ; R$ 124.274,25 ; R$ 116.964,00 ; R$ 102.343,50 
SPAARR635LL;Conexão 90° em alumínio polido (injetada) - Lote com 25 unidades; R$ 1.000.000,00 ;  ;  ;  ;  ; R$ 1.000.000,00 ; R$ 1.000.000,00 ; R$ 850.000,00 ; R$ 800.000,00 ; R$ 700.000,00 
SPAARR644LL;Pistão Forjado 86mm - Marca Ross Americano - Lote com 3 Unidades; R$ 1.000.000,00 ;  ;  ;  ;  ; R$ 1.000.000,00 ; R$ 1.000.000,00 ; R$ 850.000,00 ; R$ 800.000,00 ; R$ 700.000,00 
